Name,Species,Gender,Personality,Hobby,Catchphrase,Favorite Song,Style 1,Style 2,Color 1,Color 2,Wallpaper,Flooring,name,birthday_month,birthday_day,sign,nh_details.quote,nh_details.image_url,nh_details.photo_url,nh_details.icon_url,nh_details.sub-personality,nh_details.house_interior_url,nh_details.house_exterior_url
Tom,Cat,Male,Cranky,Education,me-YOWZA,K.K. Rock,Cool,Simple,Black,Gray,shutter wall,paintball flooring,Tom,December,10,Sagittarius,There's no use crying over spilled milk.,https://dodo.ac/np/images/d/d1/Tom_NH.png,https://dodo.ac/np/images/9/9b/Tom%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/6/6f/Tom_NH_Villager_Icon.png,B,https://dodo.ac/np/images/6/65/House_of_Tom_NH.jpg,https://dodo.ac/np/images/4/47/House_of_Tom_NH_Model.png
Truffles,Pig,Female,Peppy,Fashion,snoutie,Neapolitan,Cute,Gorgeous,Green,Red,mod wall,brown honeycomb tile,Truffles,July,28,Leo,The best things in life are free.,https://dodo.ac/np/images/e/eb/Truffles_NH.png,https://dodo.ac/np/images/0/0a/Truffles%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/d/da/Truffles_NH_Villager_Icon.png,B,https://dodo.ac/np/images/9/9c/House_of_Truffles_NH.jpg,https://dodo.ac/np/images/5/53/House_of_Truffles_NH_Model.png
Tucker,Elephant,Male,Lazy,Nature,fuzzers,K.K. Safari,Active,Simple,Yellow,Orange,jungle wall,swamp flooring,Tucker,September,7,Virgo,Time makes fossils of us all.,https://dodo.ac/np/images/7/7c/Tucker_NH.png,https://dodo.ac/np/images/c/c7/Tucker%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/2/20/Tucker_NH_Villager_Icon.png,A,https://dodo.ac/np/images/a/a8/House_of_Tucker_NH.jpg,https://dodo.ac/np/images/5/5f/House_of_Tucker_NH_Model.png
Tutu,Bear,Female,Peppy,Fashion,twinkles,Bubblegum K.K.,Cute,Simple,Pink,Red,pink-striped wall,red dot flooring,Tutu,September,15,Virgo,Even the best of friends start out as strangers.,https://dodo.ac/np/images/9/93/Tutu_NH.png,https://dodo.ac/np/images/f/fa/Tutu%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/d/d6/Tutu_NH_Villager_Icon.png,B,https://dodo.ac/np/images/f/f7/House_of_Tutu_NH.png,https://dodo.ac/np/images/8/85/House_of_Tutu_NH_Model.png
Twiggy,Bird,Female,Peppy,Fashion,cheepers,Bubblegum K.K.,Simple,Cute,Pink,Blue,white botanical-tile wall,gray argyle-tile flooring,Twiggy,July,13,Cancer,It's the early bird that catches the worm!,https://dodo.ac/np/images/6/67/Twiggy_NH.png,https://dodo.ac/np/images/f/f8/Twiggy%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/0/02/Twiggy_NH_Villager_Icon.png,B,https://dodo.ac/np/images/6/63/House_of_Twiggy_NH.png,https://dodo.ac/np/images/1/1a/House_of_Twiggy_NH_Model.png
Tybalt,Tiger,Male,Jock,Play,grrrRAH,K.K. Groove,Active,Simple,Blue,Purple,blue-paint wall,tiger-print flooring,Tybalt,August,19,Leo,There's no excuse for half-baked potatoes.,https://dodo.ac/np/images/0/0f/Tybalt_NH.png,https://dodo.ac/np/images/5/57/Tybalt%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/3/30/Tybalt_NH_Villager_Icon.png,A,https://dodo.ac/np/images/b/bd/House_of_Tybalt_NH.jpg,https://dodo.ac/np/images/8/88/House_of_Tybalt_NH_Model.png
Ursala,Bear,Female,Big Sister,Music,grooomph,Café K.K.,Simple,Cute,Red,Orange,café-curtain wall,green honeycomb tile,Ursala,January,16,Capricorn,Surround yourself with things you love.,https://dodo.ac/np/images/6/65/Ursala_NH.png,https://dodo.ac/np/images/b/b7/Ursala%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/7/76/Ursala_NH_Villager_Icon.png,A,https://dodo.ac/np/images/7/7d/House_of_Ursala_NH.jpg,https://dodo.ac/np/images/4/42/House_of_Ursala_NH_Model.png
Velma,Goat,Female,Snooty,Education,blih,Mr. K.K.,Elegant,Gorgeous,Light blue,Purple,classic-library wall,light parquet flooring,Velma,January,14,Capricorn,"Work smarter, not harder.",https://dodo.ac/np/images/5/59/Velma_NH.png,https://dodo.ac/np/images/3/3e/Velma%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/c/cf/Velma_NH_Villager_Icon.png,B,https://dodo.ac/np/images/4/40/House_of_Velma_NH.jpg,https://dodo.ac/np/images/2/2f/House_of_Velma_NH_Model.png
Vesta,Sheep,Female,Normal,Fashion,baaaffo,Forest Life,Simple,Cute,Orange,Red,white subway-tile wall,floral mosaic-tile flooring,Vesta,April,16,Aries,No sweater off my back.,https://dodo.ac/np/images/7/7c/Vesta_NH.png,https://dodo.ac/np/images/b/b4/Vesta%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/4/41/Vesta_NH_Villager_Icon.png,B,https://dodo.ac/np/images/6/69/House_of_Vesta_NH.jpg,https://dodo.ac/np/images/5/5a/House_of_Vesta_NH_Model.png
Vic,Bull,Male,Cranky,Fitness,cud,K.K. March,Cool,Active,Light blue,Blue,sea view,ship deck,Vic,December,29,Capricorn,"You mess with the bull, you get the horns.",https://dodo.ac/np/images/1/1d/Vic_NH.png,https://dodo.ac/np/images/2/21/Vic%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/a/a1/Vic_NH_Villager_Icon.png,A,https://dodo.ac/np/images/e/ee/House_of_Vic_NH.png,https://dodo.ac/np/images/3/32/House_of_Vic_NH_Model.png
Victoria,Horse,Female,Peppy,Fitness,sugar cube,K.K. Adventure,Active,Simple,Yellow,Orange,stadium wall,racetrack flooring,Victoria,July,11,Cancer,Don't put the cart before the horse.,https://dodo.ac/np/images/d/da/Victoria_NH.png,https://dodo.ac/np/images/d/da/Victoria%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/7/72/Victoria_NH_Villager_Icon.png,B,https://dodo.ac/np/images/e/e3/House_of_Victoria_NH.jpg,https://dodo.ac/np/images/c/c2/House_of_Victoria_NH_Model.png
Violet,Gorilla,Female,Snooty,Fitness,sweetie,K.K. Bazaar,Gorgeous,Cool,Purple,Pink,black botanical-tile wall,lobby flooring,Violet,September,1,Virgo,Pearls are a pink gorilla's best friend.,https://dodo.ac/np/images/6/6b/Violet_NH.png,https://dodo.ac/np/images/0/04/Violet%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/a/a4/Violet_NH_Villager_Icon.png,B,https://dodo.ac/np/images/8/86/House_of_Violet_NH.jpg,https://dodo.ac/np/images/8/86/House_of_Violet_NH_Model.png
Vivian,Wolf,Female,Snooty,Education,piffle,K.K. Cruisin',Gorgeous,Elegant,Gray,Purple,white-brick wall,dark wood-pattern flooring,Vivian,January,26,Aquarius,Onwards and upwards!,https://dodo.ac/np/images/2/24/Vivian_NH.png,https://dodo.ac/np/images/c/c4/Vivian%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/0/0a/Vivian_NH_Villager_Icon.png,A,https://dodo.ac/np/images/d/d2/House_of_Vivian_NH.png,https://dodo.ac/np/images/8/81/House_of_Vivian_NH_Model.png
Vladimir,Cub,Male,Cranky,Play,nyet,Agent K.K.,Simple,Cool,Yellow,Colorful,chain-link fence,ramshackle flooring,Vladimir,August,2,Leo,Trouble never comes alone.,https://dodo.ac/np/images/7/75/Vladimir_NH.png,https://dodo.ac/np/images/c/cc/Vladimir%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/1/1f/Vladimir_NH_Villager_Icon.png,B,https://dodo.ac/np/images/1/15/House_of_Vladimir_NH.jpg,https://dodo.ac/np/images/1/13/House_of_Vladimir_NH_Model.png
Wade,Penguin,Male,Lazy,Nature,so it goes,Stale Cupcakes,Simple,Gorgeous,Light blue,Blue,ice wall,ice flooring,Wade,October,30,Scorpio,"Which came first, the seeds or the sunflower?",https://dodo.ac/np/images/5/52/Wade_NH.png,https://dodo.ac/np/images/7/7e/Wade%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/e/e7/Wade_NH_Villager_Icon.png,A,https://dodo.ac/np/images/6/60/House_of_Wade_NH.png,https://dodo.ac/np/images/7/79/House_of_Wade_NH_Model.png
Walker,Dog,Male,Lazy,Play,wuh,Two Days Ago,Simple,Simple,Orange,Red,yellow playroom wall,colorful tile flooring,Walker,June,10,Gemini,"The dog wags his tail, not for you, but for your bread.",https://dodo.ac/np/images/0/0f/Walker_NH.png,https://dodo.ac/np/images/4/43/Walker%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/0/02/Walker_NH_Villager_Icon.png,B,https://dodo.ac/np/images/8/84/House_of_Walker_NH.jpg,https://dodo.ac/np/images/7/7b/House_of_Walker_NH_Model.png
Walt,Kangaroo,Male,Cranky,Fitness,pockets,K.K. Lament,Cool,Cool,Black,Gray,bamboo-grove wall,mossy-garden flooring,Walt,April,24,Taurus,Take the good with the bad.,https://dodo.ac/np/images/b/bf/Walt_NH.png,https://dodo.ac/np/images/a/aa/Walt%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/6/65/Walt_NH_Villager_Icon.png,A,https://dodo.ac/np/images/2/2d/House_of_Walt_NH.png,https://dodo.ac/np/images/1/17/House_of_Walt_NH_Model.png
Wart Jr.,Frog,Male,Cranky,Education,grr-ribbit,Steep Hill,Simple,Simple,Blue,Purple,dirt-clod wall,rush tatami,Wart Jr.,August,21,Leo,Age before beauty.,https://dodo.ac/np/images/2/21/Wart_Jr._NH.png,https://dodo.ac/np/images/d/d1/Wart_Jr.%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/f/fd/Wart_Jr._NH_Villager_Icon.png,B,https://dodo.ac/np/images/f/fb/House_of_Wart_Jr._NH.jpg,https://dodo.ac/np/images/a/a8/House_of_Wart_Jr._NH_Model.png
Weber,Duck,Male,Lazy,Nature,quaa,K.K. Fusion,Cool,Simple,Blue,Black,black perforated-board wall,cork flooring,Weber,June,30,Cancer,Today's adults are yesterday's children.,https://dodo.ac/np/images/6/66/Weber_NH.png,https://dodo.ac/np/images/4/45/Weber%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/7/74/Weber_NH_Villager_Icon.png,A,https://dodo.ac/np/images/0/01/House_of_Weber_NH.jpg,https://dodo.ac/np/images/0/06/House_of_Weber_NH_Model.png
Wendy,Sheep,Female,Peppy,Fashion,lambkins,Space K.K.,Cool,Gorgeous,Red,Green,snowflake wall,simple white flooring,Wendy,August,15,Leo,Every cloud has a silver lining.,https://dodo.ac/np/images/2/23/Wendy_NH.png,https://dodo.ac/np/images/a/aa/Wendy%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/c/c0/Wendy_NH_Villager_Icon.png,B,https://dodo.ac/np/images/6/65/House_of_Wendy_NH.jpg,https://dodo.ac/np/images/2/2c/House_of_Wendy_NH_Model.png
Whitney,Wolf,Female,Snooty,Fashion,snappy,K.K. Soul,Elegant,Cool,Blue,Light blue,blue intricate wall,blue-paint flooring,Whitney,September,17,Virgo,Don't cry wolf unless you mean it.,https://dodo.ac/np/images/3/36/Whitney_NH.png,https://dodo.ac/np/images/f/f7/Whitney%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/a/a9/Whitney_NH_Villager_Icon.png,B,https://dodo.ac/np/images/f/f4/House_of_Whitney_NH.png,https://dodo.ac/np/images/9/92/House_of_Whitney_NH_Model.png
Willow,Sheep,Female,Snooty,Fashion,bo peep,K.K. Soul,Cute,Gorgeous,White,Pink,arched-window wall,arabesque flooring,Willow,November,26,Sagittarius,You can't fight your genes.,https://dodo.ac/np/images/6/62/Willow_NH.png,https://dodo.ac/np/images/4/40/Willow%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/c/c4/Willow_NH_Villager_Icon.png,B,https://dodo.ac/np/images/e/e4/House_of_Willow_NH.jpg,https://dodo.ac/np/images/2/23/House_of_Willow_NH_Model.png
Winnie,Horse,Female,Peppy,Fashion,hay-OK,K.K. Country,Cool,Simple,White,Gray,backyard-fence wall,backyard lawn,Winnie,January,31,Aquarius,"Smile, and the world smiles with you.",https://dodo.ac/np/images/b/b8/Winnie_NH.png,https://dodo.ac/np/images/0/0d/Winnie%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/4/44/Winnie_NH_Villager_Icon.png,B,https://dodo.ac/np/images/1/1c/House_of_Winnie_NH.png,https://dodo.ac/np/images/1/1d/House_of_Winnie_NH_Model.png
Wolfgang,Wolf,Male,Cranky,Education,snarrrl,K.K. D&B,Cool,Active,Black,Green,dark wooden-mosaic wall,stripe flooring,Wolfgang,November,25,Sagittarius,Don't be afraid to show your fangs.,https://dodo.ac/np/images/a/aa/Wolfgang_NH.png,https://dodo.ac/np/images/f/fa/Wolfgang%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/1/1a/Wolfgang_NH_Villager_Icon.png,B,https://dodo.ac/np/images/8/8e/House_of_Wolfgang_NH.png,https://dodo.ac/np/images/a/af/House_of_Wolfgang_NH_Model.png
Yuka,Koala,Female,Snooty,Fashion,tsk tsk,Soulful K.K.,Cool,Elegant,Orange,Yellow,beige art-deco wall,simple purple flooring,Yuka,July,20,Cancer,Beauty is in the eye of the beholder.,https://dodo.ac/np/images/c/ca/Yuka_NH.png,https://dodo.ac/np/images/4/40/Yuka%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/7/7c/Yuka_NH_Villager_Icon.png,B,https://dodo.ac/np/images/b/bf/House_of_Yuka_NH.jpg,https://dodo.ac/np/images/c/ca/House_of_Yuka_NH_Model.png
Zell,Deer,Male,Smug,Music,pronk,K.K. Swing,Cool,Gorgeous,Purple,Gray,cityscape wall,monochromatic tile flooring,Zell,June,7,Gemini,Clothes totally make the mammal.,https://dodo.ac/np/images/c/c0/Zell_NH.png,https://dodo.ac/np/images/3/3d/Zell%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/7/78/Zell_NH_Villager_Icon.png,A,https://dodo.ac/np/images/3/3b/House_of_Zell_NH.jpg,https://dodo.ac/np/images/f/f6/House_of_Zell_NH_Model.png
Zucker,Octopus,Male,Lazy,Nature,bloop,Spring Blossoms,Simple,Cute,Blue,Yellow,chain-link fence,backyard lawn,Zucker,March,8,Pisces,There's no such thing as luck.,https://dodo.ac/np/images/7/7f/Zucker_NH.png,https://dodo.ac/np/images/c/c0/Zucker%27s_Poster_NH_Texture.png,https://dodo.ac/np/images/e/e2/Zucker_NH_Villager_Icon.png,A,https://dodo.ac/np/images/f/f3/House_of_Zucker_NH.jpg,https://dodo.ac/np/images/6/69/House_of_Zucker_NH_Model.png
